"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
NA,1.3893061925096,NA,-1.81773720582166,-3.23076143176702,-4.90214413699001,-5.60380344274808,NA,NA,-5.30889284287178,-5.35876523180436,-5.70831660724769,-5.06214037919388,-4.26713818248278,-3.87785761119311,NA,-3.55491992242608,-5.72511896598809,-6.5472507495506,-6.4499952660713,-6.76859293444816,-8.32794350001094,-8.5790490220321,-7.41548124677032,-6.91289975626784,NA,-5.31900647839228,-5.0973724738601,-6.24742040712904,NA,-6.89309621958276,-5.87189457976836,-6.01761479847549,-5.87545327856529,-4.08339865978504,-3.95451527255643,-2.06197759386996,-3.84825368758761,-4.91254102304067,-6.58165152786943,-5.51360317360864,NA,-3.10443345204157,-3.52563403438618,-2.89185187611135,NA,-2.98705925409118,-1.38159866611053,0.33592430472573,1.68566607790321
-2.05275842049261,NA,-3.17713757177611,-0.597731968926746,1.42348321193053,1.68060494888472,1.96447097426443,NA,4.97527466700212,3.37439347557556,3.97985438962371,4.13806148782295,4.40437939661414,6.03751515974113,7.67034027286004,4.86140690825764,1.95838739220651,-1.20360319169018,NA,-2.2428615379897,NA,-0.122081794374836,0.962852867753364,1.41093934268366,NA,2.00566852130593,-0.0899363146147739,0.0589846859384858,-1.61491390495193,NA,-1.17138938991905,-1.08023674907331,-3.79627832999482,-3.79201704461012,-5.18918883064918,-3.91315310248307,-4.0934003329967,NA,-5.02190950836911,-3.60606998311625,-3.04535592264024,-2.01338826044062,-3.5753457580278,-1.19825351669643,NA,-0.247291466141586,-0.0285041439465203,0.693033244756943,NA,1.86427316623652
1.79081576560468,0.789286518975624,NA,2.12871615406749,1.80712977277762,2.65244567254184,2.37892480100305,NA,3.17080480444644,NA,2.59995357851996,NA,4.20303451655228,3.37929297056367,2.41020520600257,1.5008672338461,-0.785007610401915,-2.70049299429836,NA,-2.57579694531967,-3.03007169979707,-4.43651615383737,-1.53979591770735,-0.917340141985753,NA,-4.47456669065542,-4.17602784692429,NA,-3.88267941120473,-3.25935839013353,-3.68046367022102,-3.12415357912789,-2.56139528518657,NA,-1.48607784122055,-0.368623823418396,0.0195336466768813,2.17343247634892,1.51209000595935,4.55514581356022,3.18850550321774,1.83519813952363,0.398116197890337,-0.0485937656080424,-0.673429460737765,0.65526921586175,0.930638187467795,NA,NA,1.80776683216848
-0.819280830791445,NA,0.696932642166366,NA,0.396226492825146,1.54164582637208,2.18145271338845,0.866526767462454,2.21235504690145,NA,-2.87050399404196,-0.562537019898577,-0.335053887308779,-0.702954445460112,-1.07894659645425,-2.31185280507755,NA,-0.565584059551518,NA,-5.60328750266543,-1.42375354406837,-0.538653401194637,-2.65305358248022,-3.0800351671826,-2.43451206665918,-2.06977077684496,0.960693356243497,NA,2.79130104332723,2.79915664923257,0.713901488188339,1.79309759982635,NA,0.204483552087595,1.69602263032879,1.63094909948259,3.56350403836839,3.20100830013015,3.09714320109308,2.88339092470101,1.49899778899803,NA,NA,-1.03069668497551,-0.446350940836191,1.2843495552214,0.437862745700029,NA,0.459834677494825,0.949343745649955
2.85432248532523,2.70457312150454,1.29585799179166,NA,1.0242954832225,-0.31671998927832,-3.80236998160245,-2.60961818596175,-1.02189394988227,-1.11774221025409,1.61396051395732,2.49656269820158,NA,5.99802462174866,6.71851350184425,NA,9.52939921834038,9.76310174356564,6.38488500621847,NA,7.32290683584195,6.05060135738151,6.71424928492944,5.10659269432703,5.88336866329052,NA,6.39175644627606,6.88291167714392,NA,NA,NA,NA,7.75513249888293,9.44659549489712,8.65943833180417,6.6801525037584,4.12388369796616,4.76298502213482,8.02329976484474,NA,NA,4.2721130133212,NA,7.45990753325741,8.2957476927994,6.12098450179915,NA,NA,4.63862104290585,NA
1.28900397719689,3.18603942448646,NA,NA,0.170718166936453,1.67670609327223,2.18513131372934,3.0543657721731,4.09357155363139,2.95917602392244,3.53330991460205,4.57391387772334,7.08984943900812,5.59853531878031,3.90679486888664,4.20293733777129,2.79512793947915,3.34541320968287,2.31782399783971,1.60313500903295,1.94094226891045,1.57527239055229,4.25096285099415,3.60399331435581,4.49296249318238,2.08964471615059,2.08859573502649,3.31262122268777,4.56564194154471,2.52251164974285,NA,1.00167166286479,NA,3.42442559938921,4.94652692650742,4.27326106860816,7.02976260299635,5.77561214985008,6.50143893667775,4.95113759806036,NA,4.53602058785828,3.87970074982372,4.86251751349175,3.0229116237845,5.65406854220723,NA,NA,3.1409139437877,2.2617294546166
NA,-5.90165384356627,-9.21970934273946,-11.6793315089974,-11.4079546883659,-12.5018952181646,-13.6471003733252,NA,NA,-16.6549049539195,-18.40855170359,-16.9237977168798,NA,NA,NA,NA,NA,-17.615633588156,-16.4292673151761,-15.8275689017545,NA,-13.2765484619409,-13.1919069662721,NA,-14.2309644097752,NA,-16.6965598496396,NA,-14.5980493100533,-14.617616185296,NA,-13.3738963678435,NA,-9.04100827849029,-9.13887312318598,NA,-10.5985672804105,-9.73281634920293,-8.32696580390344,-7.23637190074556,NA,NA,NA,NA,-2.53262267491771,NA,NA,NA,NA,0.674587946634289
NA,3.16992066758307,NA,1.66262412954732,1.75559122713718,1.76960789162165,3.02180427870875,NA,2.81973970022597,NA,1.94154416904083,NA,0.0439472459012574,-0.733952577099487,-1.6639081860039,-0.736308241890478,-1.87079374082742,-4.20348561311075,NA,-4.52956927870569,NA,-7.46965588087023,-7.9095136188185,-8.1473079448089,NA,NA,-8.70149459315937,NA,-5.25634590195588,-2.97291315479524,-4.90341503466666,-5.55341991554163,-7.03464707401527,-7.501494380089,-7.59477679499152,-4.66133942002408,NA,-5.96175560710054,-3.13223873686682,-2.64214869224402,-0.151731846661289,NA,1.11636430176653,1.16437299674141,2.06933907447553,NA,-1.21691930246585,0.796031525070657,NA,-0.842641688351949
0.692560153855754,NA,-1.21076740054994,NA,1.99002306265698,NA,4.92602052019419,6.19017530156877,6.76913569679912,NA,NA,12.7062230999972,14.1709526218224,13.4437946826407,13.630536217282,12.1195257472427,11.7102141163542,NA,11.8045869730998,11.5866078534487,10.9230229131743,NA,8.55058902274153,7.88836536957478,7.91981122120396,8.3886716969522,10.0510804803338,12.9277880838297,NA,NA,NA,NA,11.7734527387942,12.2074810373641,11.6565041998242,12.2761593680533,NA,NA,10.3033584166148,NA,6.36276302564365,5.29218263501455,5.17956883861911,2.95510315646859,NA,1.7128196079901,NA,1.89215238544632,1.27934771346542,NA
0.448899794757844,0.0975019257029535,-0.963796962529714,0.927133154197647,-0.365390586106638,1.6694078989269,2.53005020686083,1.01160291596381,1.39967905032391,0.605349611634726,-0.405673479892173,-0.0908088779658292,1.38232327373346,1.3329805299358,NA,-0.0509602379152899,0.555513132385106,2.39489448766995,2.03569923478861,1.71078904702803,-0.20438700175815,-0.00621588278972646,1.07663883537492,0.911376806896967,1.70421081870649,0.887003492154836,2.38175416257866,0.170380380335038,-0.737074891785138,0.981936739872379,NA,2.61199905164462,1.09097328535664,NA,5.39322496555757,3.88926181410728,4.96302787350332,6.17120797890191,4.33472140401811,NA,3.54266631095331,3.13528840229507,NA,-0.0409343459009561,NA,0.377215346152234,NA,-0.403807736136398,-0.628456740947274,-1.08408774650923
NA,3.68554554592969,1.80096806675573,0.18713545995358,NA,-2.98827918077648,-6.04445331888101,NA,NA,-6.7537273286848,-7.08554606479417,-6.90282313272245,NA,-7.12440118358301,NA,NA,NA,-8.95279818862985,-10.9515172039893,NA,NA,-10.0789784338157,NA,-10.5528330690807,NA,NA,-6.18068224225383,-5.57447522413845,-6.03632330232678,-5.94230268925715,-5.24636670444046,-4.91344839361081,-5.29095765506699,-3.85335890824281,-3.53895548648753,-5.50937817176698,-8.80800600461371,-8.46637074535737,-8.57931197212882,-5.90681716592882,-6.20076521221341,NA,NA,0.336021492439484,-1.40316621626752,NA,1.72182816689326,NA,NA,0.924018846494133
-0.966358493396901,-0.934624338740647,-1.96806852956308,-0.446536322839123,NA,1.08927509066127,0.47740135930652,NA,0.15471379620833,2.75715098785263,3.03099247210761,3.75095001235755,4.50526495365193,4.22355252947002,1.85206189129893,NA,2.64876740676863,1.23222361641877,0.226220926464403,-2.42461490359617,-0.715456518380207,-1.37672429316771,-0.12201811621953,1.48574933064179,NA,1.44963423851715,1.13652487233619,NA,1.63198581078173,2.26310389131057,NA,-0.75786811304978,-0.42289140711982,-0.670631916871356,-0.349437263742528,0.880631856288098,1.38384734835677,2.98580852570076,2.60246291643932,2.13423191944578,NA,4.18532665065552,2.8694415948877,2.65869650526748,1.68636481495978,4.08067634625562,NA,NA,0.586223819186899,-0.303416197538647
-1.35638953284107,-2.03615590949465,-2.59535843146437,-0.910847617789195,0.422214765108113,NA,-1.10432590044192,0.996015020710678,3.62112686347289,5.77309880935334,8.6266906200038,9.12378419816391,NA,13.4818265288206,13.2434897955967,15.0125765827763,15.8984718757674,NA,14.7945374269759,14.4772909247233,12.9121647979506,NA,10.8901609157372,11.1300907455825,9.2192276226547,10.0139845905486,8.58389671264958,8.90496505781623,NA,NA,11.1651107138481,NA,11.372501397336,11.3930771653852,NA,8.42151764319248,5.81938201195674,NA,6.52643068675432,NA,NA,9.45774784226143,8.34017527213643,7.61814414600666,NA,8.21012360210606,NA,NA,4.74471618142413,4.77368662200453
0.798136869895671,1.69197278262888,2.45007558813498,2.15484291564564,2.38686680041435,NA,NA,NA,1.13707281248762,2.23271358608956,2.59640898027364,3.062302029111,4.77042200399146,NA,6.15821431384867,5.8956914694004,5.07349779987276,2.41433789367773,4.67386677446801,5.6607811833018,6.8673022205365,NA,10.2272786951799,12.0906961014947,12.0384523221461,10.8707246285503,8.7174855846181,8.18712079706001,NA,9.24293386751431,4.65202516818672,NA,3.03628694813149,2.68105948432953,3.93936697765806,NA,6.58569471060227,5.63235588526686,NA,NA,NA,4.28143628746499,3.80102788583059,3.31903466529763,4.51233601991767,4.53497302136119,NA,3.39873866820009,1.9558346826985,NA
4.78629190777625,2.95257443942923,4.994624656715,5.44560159437666,NA,7.83676703720598,5.42878488762179,2.30545625114666,0.0307659762049495,NA,NA,1.13724718030298,0.644174676161826,0.6791968411152,0.0697187226307827,2.02866230794503,NA,1.05463514535571,1.68873876924667,-0.92279419958407,-0.721114155918732,-2.14094054897243,NA,-1.52574363795732,-0.211917600187362,2.62615438212162,NA,4.49250359281738,3.36659368221233,1.27741245499805,1.0541852566506,-0.393479678354451,0.69699709437088,0.15892186013693,-1.02510476120359,-0.886440858051445,NA,-0.147543314922421,-0.420954612240759,0.6089181194901,-1.89046140296193,-0.456846142161206,NA,1.55363898862422,0.988079930265573,-0.966681812806668,-1.15608772961646,-1.79873759090219,NA,-3.11218803135473
NA,0.704601889833121,NA,1.46871888302499,-1.02630840797655,-2.17265554159269,NA,NA,NA,-1.53918237354855,-3.95566826997178,-3.26206782335328,-2.75439630272256,-2.97414625730889,-3.49629486118493,NA,-3.36228535683617,-0.930981205413312,NA,NA,0.051176714870108,-0.500357585161501,1.96701082876578,0.281728701452538,0.78655298449657,-1.2769309563993,NA,-2.23557402637509,-4.10153668006671,-4.94887549380625,-6.21395760687107,-8.94592111813193,NA,-8.39600305703254,-5.39723608340339,-3.72753280359673,-3.17179591386911,0.106081924929967,0.317390804203069,1.70541891058392,NA,NA,3.4925436035427,4.74612309058169,2.46657987033552,NA,5.97961493967865,5.577375484905,NA,1.75453264489405
-0.0100796573194092,-0.309525155031614,1.98799698125182,1.13911148331235,0.979379986835917,NA,1.64268330109312,3.25032733791787,4.53845133617893,2.64869841184876,4.35600984591232,3.62582513424167,5.8977155968091,6.527098124273,4.42526178679085,4.87237851138757,5.45455460189027,7.15259395317598,4.62448538183347,NA,7.3948876170343,8.21702233353871,7.27274195092625,7.20365581534292,3.7481559346747,3.81753975177445,NA,3.76836560156218,NA,2.56626464178316,1.24616392478412,NA,1.71205775391592,1.7539385571326,0.0855842339905608,-2.37627420946357,-2.57263541062458,NA,-2.57563778149671,-0.0704329158531528,0.792915505359484,-0.295226338820381,-1.38541008164351,0.596418792338106,NA,-0.344425067915801,-1.32504255114756,-1.19762805347704,-0.00893548802803345,0.82283998194141
0.278049596008061,0.715930241198256,0.997534155472865,2.63775961426679,2.04237292015462,0.0260506627359597,-0.716291225747846,NA,NA,-2.73816446451819,-2.54100256427243,NA,3.02836882638864,2.87443146292181,NA,NA,NA,-0.0174058091127529,-0.0294028002217845,-0.614007990530198,-1.4915583253532,-1.33978625903742,-1.70731932382021,-2.28441251689328,-2.94616026943308,NA,0.76244606450566,-1.90458740682647,-0.691222684086883,-0.378463339483901,NA,-0.224297669466158,NA,-0.827320605605003,1.53929691614139,-0.251166260610956,0.358797967368321,4.61006432807747,5.06162152357133,3.96539722187788,NA,NA,3.59577432144187,NA,1.73965390856598,2.93380589055224,4.94036147468304,NA,3.67167540859504,3.40031181146239
NA,NA,-3.36401379971169,-3.98538857840049,NA,-2.22875082294471,-4.069149036265,-4.66680537134719,-3.40028554128113,-3.00370059667158,-2.61631525773893,-1.28065368634135,-2.36991953389388,-2.81464977570743,-3.06373747013251,-2.47480011219473,NA,-1.82835082699289,-2.18088759669713,-1.14114913691841,-1.00070720735155,NA,-0.828361993913506,-0.131340883740664,-0.677547824669029,0.873217054036235,1.21229094273995,1.26419444518557,NA,1.38755666908249,1.71071666610306,2.4513132292404,1.5002008818058,2.58075781597771,0.689952293166182,NA,0.515496360800154,NA,0.122968992329532,NA,-5.60283635633927,-4.72793292915896,NA,-5.15770411399023,NA,-2.93386719038322,-2.19609476664088,-1.59966210553176,-1.79090510456072,NA
1.88985855571522,2.11704907695239,5.31621479713152,NA,5.43296937842299,5.94005211895612,5.74084938807443,6.29901654460989,NA,NA,NA,2.65537439658827,0.750711312485253,1.12108656218334,NA,3.47345614183245,NA,3.96571899865274,4.6963269418586,5.18198689785938,2.77949666268872,NA,2.36688022362395,4.2083421384198,4.22971015964246,3.79161009597023,6.21879663777556,NA,6.08733280450153,7.83947714369727,NA,NA,12.7206205562049,NA,12.0061258903576,10.2890886780833,NA,11.7774875456086,10.1388168436203,NA,6.82883232696554,6.48506207487625,NA,2.00164592733387,2.41506908746431,1.88474937515316,NA,-0.723307223169956,-0.291768460586357,NA
-1.33473093797822,NA,0.539686157919856,0.567866468054118,NA,4.28016543008457,NA,3.9383403220983,1.17862820207639,1.33428975749187,NA,-2.44310163970386,-1.99263220901356,0.123777059924936,0.311099107195631,-0.578154565231444,NA,-2.83893533161829,-2.60449457231056,-3.84546960774881,-4.58007263057375,-1.3805415510803,-2.14147176107793,-0.850870268206141,1.17801288327775,0.540973035693967,1.84944519539136,1.32650848041297,0.722234766741852,0.538027370543644,-0.239211983363535,0.061082943728322,1.37736261807387,NA,-0.288794876654394,-0.329161649974365,-2.44153770333762,-0.257086684159477,0.977122742910829,1.05671523110523,0.546829809967446,1.05683066281218,0.232853282897933,-0.73038877109991,-0.673913597270536,0.447367648245813,1.22888532427839,0.499981349411973,NA,-1.31737414630451
NA,0.391136695451869,-0.9768455055248,-1.78593738833339,-1.22926688575373,-0.767926061993954,-1.46373549586278,NA,-2.71520963739127,-1.96162344897331,1.02778120124295,NA,1.09895025571332,2.22622951957759,1.46192757628315,1.15655853891944,-0.521934113844519,-2.89834116390878,-0.288115520048204,-2.50628556420494,NA,-6.04105053900227,-6.12733333499993,-6.72803998960963,NA,NA,-4.55475567564227,-5.48348960297249,-7.56370996775072,NA,-4.82486045365771,-4.4590896453131,-4.08337437905204,-5.54931960698675,-4.72224226083704,-5.04630295131278,-6.28380899207846,-6.28122099718193,-4.8129550013219,-3.75103357493222,-1.98772877625839,-1.33062613506499,-0.0437088847926594,NA,4.18661439230244,3.00583804835119,2.40836315635259,NA,NA,1.95640896285922
0.824443516861003,-0.784898301752606,-2.25925221889473,-1.78411357591862,-3.3002559929766,NA,-1.73521928396843,-2.39649924802513,-3.13276292445771,-3.1671677148482,-0.792142889961144,-1.75701714869162,-0.302417922847486,-1.60723103538881,0.200673211830238,-1.04374937152574,-0.349449136406782,0.164640880894759,1.14647137873753,0.318748787422149,1.36911536495976,-0.10126717820703,-0.122653306390929,-1.04841772046645,-0.101336154201674,0.881077602463402,1.87273684503057,4.4288944908066,1.67851816158605,2.71609162135682,4.08857659096974,1.36693786050453,0.513482450088528,0.951881426817139,-0.846652743956213,0.0401027789607997,-0.346835908963011,0.555155221741025,-1.46399835668194,NA,NA,0.533586200146404,0.791651266378456,-0.355366663087427,2.6556529650743,0.430326205451947,1.92595332002495,1.39746215273323,2.37912669225839,1.71014709877706
-1.51229876252939,-2.00908207252304,-0.969924965852551,-0.975837252319584,-1.18581895290965,NA,-1.16261397798413,-1.44568601888811,0.0993809862383837,1.43951397714429,3.1029645021259,5.59638208659551,4.43272225124632,3.1002583761138,3.05942325020986,3.87447075489479,4.11298131271724,6.32030809339946,5.73905184376316,5.36486342758045,3.90976832349762,NA,4.62019331954831,5.00967534199489,5.74922147379188,6.51617611666551,6.91458582934314,4.53678986021996,NA,NA,5.24359005172401,NA,3.33790047078116,2.79480158805302,2.51351236047061,3.3731838658718,3.96478560742325,NA,NA,NA,NA,2.39450314329859,2.48038339677499,2.8030538251063,NA,1.7349197815362,NA,-1.59980289834146,-2.82815684538231,-1.97908709422823
2.00535560580095,1.99888562635312,1.70213292475022,1.71127064307795,1.82415484849409,1.66120802001216,2.44408249209645,0.758964013494986,-0.436757529115135,-2.18130326663847,-1.06972106887095,0.640921738748806,1.06550602397036,-1.05904388291603,-0.421083592478368,1.46641258213182,2.18445198849138,4.73677938021277,5.75659315310477,NA,3.24377929260745,3.27377843504794,2.05555460114061,0.984261456167962,0.491576333429755,0.195564091225318,NA,0.0265163462584316,-0.120827866521513,-2.00956902216606,-0.282422552806903,0.920526737985429,0.612740158784714,-1.32576542235081,NA,-1.06448737541248,-0.5613133846001,0.400137010662896,1.57456317634165,1.09584680678825,NA,0.640851852412257,2.66771244689757,1.15376312096231,0.416453827423676,2.24208249353172,0.458734341389023,-1.33251787015384,-1.48452440447117,-0.29970496037293
1.1951277229956,NA,1.2830497951669,-0.431944872108597,0.549650617919897,NA,4.0356066977886,4.64479525312319,4.04237679018373,5.98480792451262,6.81137736566436,6.66879742043578,4.9116308457671,5.84415018499868,6.29043192588433,4.95086838952273,3.67512892442701,2.51774558237626,2.04509164524203,3.08888131486142,2.84180103669507,2.28628387966388,4.49263099627692,3.25389503104489,3.63524347566231,1.37086836151058,4.01055603228507,4.1194637876754,4.83825524045395,5.71052676115113,7.07802666076566,NA,4.81561067613147,5.93702001530489,4.69452994188224,3.71983464785581,1.58120883819707,NA,2.80334025786618,2.87718244917981,1.84711159851449,4.27307181564702,4.42456900452567,1.04636243641641,1.56919518049417,0.537044125630997,2.94888123965504,3.26799321739172,0.805719524900262,0.245632722308556
-2.04935220724403,-3.40830448314361,-1.81873281739961,-2.46200699217291,-0.100980848683888,NA,NA,1.04886396908149,1.30715719610901,1.09975016581174,1.41035585276055,2.25731675931073,-0.350689559837572,1.08064634905651,0.913960168265878,-0.0195621484163055,1.31326984332904,0.542300212959892,3.92410628227976,3.79043274225075,3.29649552559708,NA,3.84451913778085,5.38165647880971,6.65710017960197,8.53375903306315,NA,5.56265589661862,NA,2.08517587497819,0.615865688908256,NA,1.35550070639042,2.19441930566334,1.35964453043242,2.57542736115484,0.881592460573318,NA,NA,NA,-0.926756701971368,-0.520582733717912,-0.172010695997407,-1.71092384658818,NA,-2.268027201342,-2.33335591394496,-2.03797652094716,-1.67593076108976,NA
NA,0.938722781507589,-0.717440409977245,0.873423953643921,NA,0.48451592872496,-0.166606056018485,NA,NA,-4.75003443023328,-5.69650276332295,-5.22873485445,-4.13135407057413,-4.32880361770974,-7.02531547895117,-6.77709639800657,NA,-5.29206927176398,-6.1061906382751,-8.21978906558914,-7.61223348958929,-7.73756716787284,-5.25535950061419,-4.61702058270894,NA,NA,-5.04415896722878,-5.26690826010107,-4.92446218311643,-4.0092622922767,-4.63912661625929,-3.02097219030139,-1.51814302662486,-4.65822698329659,-5.45232226959282,-5.46756569974936,-4.50150348844173,-3.73063331187833,-3.36762039550898,-2.24279154870292,NA,NA,1.25862902203952,1.09036798058314,0.865009874662095,0.81046619710219,-0.0298142705239538,-3.13682888864086,NA,-0.348568756459444
NA,2.92133986390835,1.72586352767542,2.15152108102081,NA,1.99521606718358,1.29182853323118,-0.649446799472207,NA,NA,-3.05549573709615,-2.55874768314253,-3.28417540743068,-4.38708685935409,NA,-6.94696603550027,NA,-3.68917607655631,-4.8004785609204,-3.00218017267283,-4.5907367087851,-3.35088520941396,NA,-5.06029541883215,-3.41472681549607,-3.64290846359837,-0.745545599607653,1.80237855703977,1.11524104161717,1.35084227286114,NA,-0.701733039235691,1.97026739486038,3.56295605849935,4.17285642143136,2.35396191691104,NA,1.47204951012298,2.1891617997215,NA,0.568812610877956,NA,NA,-2.36346370781592,0.0969407188283573,-1.52093817518726,-3.02112664313496,1.38172000319439,NA,NA
NA,NA,0.235459330199194,0.0542910259477206,NA,-1.81995692570925,-1.98129892698512,-2.23056653118644,-0.682856472650027,-3.00836010470405,-5.35734127799595,-6.06912022650429,-3.81610911152572,-5.07544177385252,NA,-2.481841625201,NA,-5.25443581910219,-4.92461659153913,-5.42690989982069,NA,-1.51204125964044,-2.86674026547913,-2.10321729604632,-3.58362924844321,-0.98072129879081,1.99298579712829,1.85619009957838,3.20000594705418,1.92423948699876,-0.140087791388326,NA,1.67252880837491,0.313322983233234,-0.575774786514271,NA,-4.07799386705848,-2.42727714820128,-3.91181816103893,NA,-2.46476529756446,NA,-3.26758642921121,-2.79740654129942,-1.82526517787264,-0.570794741283967,1.52279536308718,1.48279272278418,NA,4.39488275500536
NA,3.93490875254207,2.05444726277558,3.19657696812132,4.84368517153402,5.46094565147256,2.64117146406279,NA,NA,0.0273490839337096,-1.82219160573439,-3.98391654095187,-3.29813859482964,-3.75391274262604,NA,-5.64492240895456,NA,-5.50259989694679,NA,-6.04278687638657,NA,-5.40445885799592,NA,-5.53476939996526,NA,NA,-5.60809298572489,-7.32716413825886,-8.82860965797202,-6.86969708154369,-4.68731668173376,-1.62596306409589,NA,NA,-3.44310266146399,-1.30288604004024,-1.72108861964975,-1.40131814434032,-0.804984998434543,0.439930481956583,-0.558945069474718,NA,0.335096871536409,NA,1.64853982615404,NA,2.45720246840405,2.33648938631751,NA,0.313497266711884
NA,-1.80273874314022,-2.42219731663325,-4.75570657161737,-2.71077958683501,-2.29531325496527,-2.75815345395297,-2.5014357050056,-0.661656901716524,NA,0.801203396988746,NA,1.36417176582356,1.52717588824311,0.848760655286719,1.15860612061082,-0.168393627937282,1.82263973095317,0.918273689879047,1.70050330426519,0.377769336988093,-1.23022497998107,-4.90735329766794,-4.70094587431345,-5.2487036957843,-4.42406285385918,-2.08357646799474,NA,-0.447188929253879,NA,NA,0.950166833278835,2.21072604339015,0.556696629330076,2.81884680424987,3.49343833044349,NA,2.31788537367861,0.0273197351771553,2.09042328866308,2.73070115032473,0.895358833590034,-1.39756800387184,NA,-2.48497405745521,-1.31009187296443,NA,NA,0.74832362498555,-0.0202689564947373
NA,-2.23552530467599,NA,0.777101296798382,-0.00172921107838078,0.398682995079975,-0.801482007117036,NA,-2.12207579608403,NA,-3.58711388450012,NA,-4.08482623130485,-4.58084470077197,-4.20177793978167,-7.17512181257608,NA,-9.68607973923761,NA,-10.8727517880842,NA,-10.6165690857064,-10.9043806042041,-12.9012096205197,NA,-10.3158594622094,-9.4792303963577,-9.73145714914621,-9.36533606503898,-9.18598118652069,-9.28499588682576,-9.08810171505984,-11.1514747707,NA,-10.1518393139163,-9.85274158836497,NA,-5.88410488833834,-6.25999697190099,-5.78392001751499,-6.72980069014907,NA,-5.02549875539511,-7.58562616738823,-4.75444967935477,-5.21960329900382,-5.65686393063994,-1.45818856027198,NA,-1.30229560082627
-0.640877452691645,-1.28525138244951,NA,-0.0684845678171374,0.470552974817183,-0.081867648687461,0.669201336911551,NA,1.18648173325285,0.161413378767977,0.170679174004287,0.875416096450934,2.03939039661023,0.318410312100826,1.41794322418519,1.25901385708767,1.25448572944632,0.6109368233446,NA,-3.12454660744381,-2.29652396291384,-2.02074134833198,-2.00033034615133,-0.9092518857685,0.257707953406726,0.870999319634175,0.247534153498286,-0.321765383207991,0.922796344944043,-1.31816535571226,-1.81201367554955,-2.33786985014263,-3.92429339055911,-1.69542807534203,-1.31178327758921,-0.285918965549496,-0.414740320365477,-1.93811519508186,-2.05335418222715,-2.71649051669257,-1.76493866219112,-0.935970619523698,-0.0834134024956316,1.95475557364459,1.57108121558446,2.62569319938115,2.86076220418632,NA,NA,1.45674602261169
NA,-0.275779072614121,1.8874484418337,1.87697594503125,0.517475792250225,2.99921275398572,1.13572408015065,1.82059861311546,0.22071269444013,1.062711965562,1.74815787446384,-0.650643634315012,-1.37493274493785,-0.563991914632548,-0.829476625889014,-3.33541285741677,NA,-1.05156784669748,0.0358256208907635,-0.877558101702376,-1.04546957237786,-1.89315290365124,-4.79621042373429,-4.35983187161858,-3.18016459614264,-0.741268087269145,-2.36338210095076,-1.67432637673008,-2.20105182299775,-2.15780175534799,-0.709187312302747,-0.415525373445998,0.293408565443284,NA,0.875260791318093,-1.01504342072423,NA,-0.240895322000462,1.27248765390177,0.503225815632425,1.29646504375742,2.3290940476903,0.915601914496206,NA,-1.81078979336555,-0.503421410647908,0.394819326927862,0.514282811847834,NA,-0.0126674768749764
-0.835671552135924,1.92515275272882,-0.777705182975762,NA,NA,NA,-1.94900764231546,-1.16956760146433,NA,-0.867858976448519,-0.753416258621612,-1.667551797239,NA,NA,NA,NA,-1.89558838029792,1.12637664949551,1.00279831767468,1.85454596977207,2.66255117402737,3.49332780288209,1.12340267393326,NA,5.46603713483138,6.06179321099667,5.73216035266947,NA,5.82820487976696,4.9454629043407,NA,NA,4.8441898880961,5.89038477219975,5.03976299926377,6.49279103256184,6.06971851566013,NA,NA,NA,NA,4.48484737293122,NA,4.99225251134328,4.2844230531685,1.42763319012834,NA,-0.194703850298569,0.225385386533676,NA
NA,2.56366964724867,1.03459767024116,1.37168703094247,0.323423707105589,-0.819950657020817,-2.58560775072185,-0.266866076272807,-1.5925979729,-3.70336922503151,-2.67188725783324,-2.20134100039403,-2.65775409354297,-3.17687176680994,-3.20158910974095,-2.88853851252659,-2.52078376669307,-4.21148194829498,-2.65743231998948,-1.27598724277443,-0.175212882179525,0.264499664477847,0.777205033876856,NA,1.90658413753586,0.626389351710999,0.53085907814606,-3.70954128345058,-2.98041321602812,-2.31319278400737,-1.83430320263722,-2.43566315817439,-0.140770204905433,-0.195106638182764,-0.985809924024035,-0.54360793404236,-1.93397838060647,-0.664006871242077,0.336187089112898,1.45529994060765,-3.82679470567212,NA,-2.95937353880511,-2.12198430300573,-1.38315391805851,-1.97850228902301,-0.811837726221677,-0.91394230406834,-1.10538124248856,0.139379461824133
